,fold-change control mujer case1 lung,fold-change control mujer case1 heart,fold-change control hombre case2 lung,fold-change control hombre case2 jejunum,fold-change control hombre case2 heart,fold-change control hombre case3 lung,fold-change control hombre case3 heart,fold-change control mujer case4 lung,fold-change control mujer case4 heart,fold-change control mujer case4 liver,fold-change control mujer case4 kidney,fold-change control mujer case4 bowel,fold-change control hombre case5 lung,fold-change control hombre case5 fat,fold-change control hombre case5 skin,fold-change control hombre case5 bowel,fold-change control hombre case5 liver,fold-change control hombre case5 kidney,fold-change control hombre case5 heart,fold-change control hombre case5 marrow,fold-change control hombre case6 lung,fold-change control mujer case7 lung,fold-change control hombre case8 lung,fold-change control hombre case8 liver,fold-change control hombre case8 bowel,fold-change control hombre case8 heart,fold-change control mujer case9 lung,fold-change control mujer case10 lung,fold-change control mujer case10 liver,fold-change control hombre case11 lung,fold-change control hombre case11 kidney,fold-change control hombre case11 bowel,fold-change control mujer case12 liver,fold-change control hombre caseA lung,fold-change control hombre caseB lung,fold-change control hombre caseC lung,fold-change control hombre caseF lung,fold-change control hombre caseE lung,fold-change control hombre caseG lung,fold-change control hombre caseH lung,fold-change control hombre caseI lung,fold-change control mujer caseD lung,fold-change control mujer caseJ lung,fold-change control mujer caseP1 placenta,fold-change control mujer caseP2 placenta,fold-change control hombre caseP3 placenta,fold-change control hombre caseP4 placenta
IRF2BP1,-0.3863446346282941,inf,-0.32793465103377784,-1.5387767072202443,-1.4603767038151938,-0.625850041990761,-0.2715802517503488,1.370888482704085,3.9681722116155695,5.427472011070448,inf,0.7419055694108943,0.3596441699539804,inf,inf,-3.6854642409006626,inf,-2.5411593585312326,-1.2148600592394239,-1.6773637421295458,4.080577577782589,1.6192407186335769,-0.508363203836494,0.24668740463715433,-1.2623262428507023,-1.9544102383360653,-0.5351845785935437,-0.4840564800253579,5.749400105957818,0.504776155260049,0.8132713760434584,0.08520325818121943,inf,-0.5764348332787645,-1.9809799587399703,-0.8716325625516065,-3.400617263913253,-1.8773013126382996,-1.4528034841103878,-0.6244148621805836,0.10210178275459361,inf,0.9831078405220988,inf,-1.522062921946552,0.777228639271787,-4.3778034602706395
IRF2BP2,-0.10054520850672402,-0.4693356610419227,0.5344729227865962,0.15914181904062774,-1.292972894253102,0.11077728432844111,-1.037062246329718,2.1673476605246744,0.390198647361322,2.1407178206420565,inf,-1.7374936989598952,-0.23029165094612486,-1.7517176787708377,-0.12007743870575908,-1.1159619877672278,-2.6928239897172648,-0.9080919766203327,-1.4397736724560957,-0.22985201337471803,1.8554740757655672,-0.05108371202451871,0.22872045569565275,1.3437018863078476,0.9050775667113822,-0.050040834607768966,-0.8474948757324756,0.5768667466764501,-0.12231658519173033,0.08862782493768491,1.1119197188838006,1.0071310332938193,2.462645915529426,-2.8013484464954415,1.1691458593902857,-0.09654617576827612,-0.9816746873551975,-0.578652969797958,1.0227226208140383,0.5936150204514725,-1.2483427125459368,-3.559721897499026,0.9002259834593532,0.33938250325419944,0.39514960248490755,1.5129177941831395,-0.07915511743029709
IRF2BPL,0.029206415746473008,-1.3433630265564152,1.0603021346128805,0.35855042517693514,-0.8081620692545438,0.1571507732589067,0.0180643034255933,2.023631616059009,-0.32203396438978465,2.192689873683786,,-0.10055914519700977,1.33926118524025,inf,-1.0275840364859614,0.0636119329125739,-4.445052362019556,-0.058869725412900996,0.1418986917950497,-2.610111608290056,2.375154571919457,-0.07813571516594388,1.1777929046389277,1.3139395384766464,0.9748508924311005,0.43476999039078923,-0.9041714998069602,0.3087618397720237,1.5146179685711503,0.642075080200428,2.939417198936518,1.460577687383041,inf,-2.09414520016043,1.3592906695059388,2.2351479354745205,-0.6959352094584695,1.3598758226435033,2.138010605786117,0.7158557660653235,-2.000571084848232,-1.9227873437361427,0.7989517762054058,-0.27524447830057697,-0.768377455200845,1.14752723074843,0.8324066274108954
IRF3,-1.0107231513089447,-0.9877800905496859,1.4766701165957064,0.30886713862435006,-1.0277703572494472,0.6382576982397444,-2.9093632330759944,1.6501186439286337,0.6035461830653944,inf,inf,-3.400328037802834,0.5658823094365778,-0.6791602197095754,-0.6622298237597025,-0.6678953936137543,-1.4947356485721424,-1.3715874177992828,-0.630250619228627,-0.5077918013975934,5.179637524201738,-1.0395583316830113,-0.7885433398948611,-1.905668749518251,-0.8297198962849502,0.21516170239588994,-1.8317499030671966,-0.7682371405116583,1.3847740774076378,0.4304024908948814,-0.3390847781119485,0.7693483717429306,4.384774077407642,-2.7287909874341763,2.326095505741922,0.19840370462943063,-1.6785043001525222,0.2922706280936556,1.0386965515089315,1.6494937383661066,-2.635216872121971,inf,-0.665311154028669,-0.8122817498975473,-2.0892132843975646,1.0028332511504006,-0.20823151953868324
IRF4,1.4851561878384592,inf,2.6314410362142437,0.22078535619500603,inf,4.632799600208092,-2.3193731103926982,-0.004328303740589929,inf,inf,inf,inf,3.250577987574272,inf,1.1241575117270977,0.07409782251458787,-1.1677799317226405,0.8033652056051718,-1.0402604965453324,2.7826380394267964,7.0685153162349765,1.7924661810132732,1.5079199582495681,inf,0.4972358205645479,inf,-0.0828045397465495,-0.3193036379861868,4.111148913679344,1.5008086899312425,2.5728334394587087,inf,inf,inf,1.3635446053964366,2.624895095029846,2.0219098122244286,4.204188845664312,2.1141135013624677,2.835586919375755,1.2767013454486842,-1.3262563986279565,1.8229039450482685,-2.3581936326978328,-3.3354749286573337,inf,0.9667211038657676
IRF5,-0.44923669519004206,inf,1.1894037823351677,0.5563046292962986,inf,1.7092694292723898,-3.858322955207546,4.085520630207482,inf,inf,,-3.048082675489267,1.329799360139068,inf,-0.2892614510038862,-0.657497100242658,-1.1217672758163286,-0.7355846392096758,-2.1641728420813364,1.12821097719201,5.440866971023704,0.5794860322685557,0.31602560263752655,-0.5327003767624415,-1.0417140242503,inf,-0.9772584405801147,-1.7431616683917406,4.5443743617788135,-0.025206340155810688,1.6188460953650199,1.3058154767816241,inf,-0.35582261467836207,1.4095572613027445,-1.235982844672358,-0.6775047047836695,-0.6566890940378974,1.855271575740353,1.5961973564198124,-1.2622484993661613,-2.062955951970798,0.385764673564336,0.34096088502173155,-0.012533959726410785,1.4832676850424298,-0.5722287409490803
IRF6,-1.9828780833225517,-1.8344629842069442,1.5006592219349506,-0.5503756601995793,0.475556923311336,0.5730299512400947,-0.8534949294864367,-1.5476386902754975,-0.9024814076355946,inf,inf,inf,0.5389379461581641,inf,2.7692045383192956,-3.9194556152164486,inf,-0.1901882321258601,-2.2968483401101625,-2.9113551164453346,6.8501523481828475,-0.023564910243386764,1.1341169884802453,1.3346241252087325,0.5036823828335077,1.133526482235511,-0.7278996371192986,-1.454740706246493,3.34544610580799,-0.7034351327073031,2.386634923785278,-2.956143038192172,inf,-0.22546370687339823,2.95495366838656,1.00985328055254,-1.6346086382290368,-2.111292686954086,1.7726367602111242,-0.05105131443876779,inf,-1.6769217072204625,-1.2282010816853322,1.1986503246671156,1.4746993841280471,3.866596605040995,1.7805225881923352
IRF7,0.2827582876319867,-2.9934263047633207,0.7324554687761152,-1.6253541962030034,-1.3770291913556412,0.6952531550118858,-2.995587661348397,-1.0545253142521847,inf,3.8645546903642427,inf,-4.405974252016468,1.2458967969925125,inf,-0.8960114404459656,-2.379724307104663,-1.8439944826783352,-3.0427743467928368,-1.5644719540559782,-0.37162380833354425,4.677352999690028,0.23672857228789324,1.9623964893370585,1.914997417817864,-1.7639412311123066,0.7138997748446462,0.3940275195148632,0.28083280725098675,0.6015202845304557,2.322336777945443,2.481581389224165,1.9856867134909613,4.186482785251612,0.9219501784596251,2.4716013633853047,1.6267524491867904,-1.6798398308384073,2.9786357037181803,0.5050131462653122,0.8739701495578056,0.01552429377183532,-1.2509225270556856,-1.2172394007993963,1.4311163205437136,-0.16079561117078814,-1.035614555219973,-1.294455947811087
IRF8,-0.06216767680114472,-2.2053557943355915,0.5026681064636354,-1.2976872718086259,inf,0.25393186432785003,-3.7383100648454155,0.08146849959585525,inf,inf,,-0.9740475518140138,0.6682437125407744,inf,-1.1219428458634013,-0.27444980404673164,-3.323682480341559,inf,-2.7811255458854083,-1.0737042273332207,4.779464942747389,0.37726735213998575,-0.7625963033759785,-1.149653080566516,-1.4362743067179276,-2.9357132242608937,-0.3386606626244525,-0.9155367533310614,3.1969457170157884,-1.3119160907635332,1.0018933915609414,-1.3815265549138518,4.9745532956793435,-1.5577378192035987,0.35964515022256444,1.1470644515235666,-1.540617995857138,-0.15816458042203624,0.02532514860208202,0.564207153336898,-1.1422356090040295,-2.04781451734911,0.10134582632711084,-1.2528294605138903,-0.01306343737748651,-1.0649445178713606,-0.03717835130810439
IRF9,-0.976598557186316,-1.891538251211598,0.6852073629745123,inf,-1.1025912961960815,0.3032194994336826,-0.7211497661888353,-1.8271063786166022,-1.2965916619178184,inf,,-4.304086198464752,1.3278811289132362,inf,-1.1520882619851818,-3.3276788332815506,inf,inf,-1.705071558175264,-2.3195783345104366,6.22042227813168,0.6997733517791418,0.3419257594950259,-0.3955271877437316,-0.31957833451043377,-0.5966248307169532,-1.4923281196748026,-2.716378805025984,5.5107632601397825,0.3052297323060428,1.7560192843837301,-0.04243816136990968,inf,inf,1.8362370675164394,0.4861528450675061,-2.0428318562941405,-1.5195159050191875,-2.0950180764912685,-0.2666294545614711,inf,inf,-1.285276348689987,0.8802538672933731,-0.0792678965403033,1.1400172053785813,-0.8500930512092141
ISG15,1.8382655006062993,-1.0988231659102377,0.8681094653245739,-1.784294975614841,-3.120932471488642,1.3642426704648294,-0.569565940039082,-0.811998871978791,0.44459312274345875,inf,,-2.189443018276022,1.393516953314825,inf,-1.1704294372777395,-1.1760950071317957,-2.587897762811336,-1.2017151262046806,-3.045340828355185,inf,3.4103043779428517,0.12866555879097796,4.243945158524088,4.286571355104807,0.8844729115334551,1.969996494711645,2.454036023564317,0.3076920998033884,inf,4.100383756888175,3.9600705304276183,3.6172925684501687,5.081085924104697,-1.2369906009522147,2.265354869195103,3.882849169053792,-2.324207437420491,4.295032933853003,1.2085688431035364,0.5223842922035727,-1.1434164856400093,-1.9412818889237602,-1.4925612633886252,3.7667103640348905,2.7234194224174324,1.1195339435144847,1.915837082442793
KPNA1,-0.6619645364446649,-3.0427854687257496,0.42829206610119336,0.3063523511175976,-0.35221323964356016,0.4058174242193431,-0.6682089396158835,0.9070038379281204,0.04719794191209165,inf,,-0.48570706502241157,0.4140777774760353,inf,-0.33897445008469795,-0.01658582225455184,-3.1411066258536215,-1.5325315679105151,-0.21772790745653536,0.45464646399645137,4.639129183923257,0.004287428562726006,0.7987343631082432,-0.23011163191236736,0.6668670802756098,0.24686263022705057,-0.7885874383616356,0.09122979397698405,1.9671986198468707,0.19189680684520335,1.1020070858569138,1.0640837054078858,3.5521611205680266,-0.5678070426580515,1.835002753938354,0.030080024152599066,-0.6653658233477857,0.7162889787035757,1.2403224807824018,1.6853824631607002,-0.9596597545160874,-2.885244191739271,0.044603123532476065,-0.047723662338404076,0.25176563652059725,1.9649011500192792,-0.23401608636828578
KPNB1,-0.37050711835363054,-1.7683105060962978,0.19597712672098858,0.4435380925255444,-1.43176825179547,0.14101617981916295,-0.9763261403444539,0.5612634352944846,-0.6477762317130619,inf,inf,-0.08449005887721449,0.2198892972342108,-2.0680512218653897,-0.7231939904067154,0.09746914940685032,-3.009157532811823,-2.5588445587854487,-0.5728853914948819,-0.12057881548024826,1.936164988311431,-0.11329332125196706,0.6481192258963807,-0.38766915606555247,0.33597795323686314,-0.6883024725896861,-0.4445390462032937,0.18531398663244594,0.16367107047505083,0.4168121886670266,0.4013072366771937,0.4847940294018487,1.1636710704750508,-1.4172422714489,1.7017745591469111,-0.009157532811819876,-0.5697248793833501,0.3093719856136764,0.7201948772445086,0.7352047894889331,-0.6317904514990301,-2.399265123916108,0.041234994814056604,0.014067047596643265,0.1017297042481068,1.005944801759076,-0.8315877753315258
MAVS,-1.1932186624271528,-2.740483368967416,1.0526260370225342,0.3756794791127307,0.8480447581780276,0.6578966291293837,0.842716513929231,2.2555615286473265,0.7772026445928603,0.5325351254389915,inf,-0.6434762181574332,1.0753170794288331,-2.993169663162124,-1.0693486716037284,-0.25096303052787433,-2.1457800793022597,-1.1495439610116165,0.6164548917933059,0.0657240258914492,4.5178214537286205,-0.44038232273833794,0.34066182130453204,0.42417799680392576,0.3157022788997965,0.7085071810009506,-1.5874538435879175,0.25989283907975413,2.3283944086587756,0.2813309133725818,0.43436861968584445,0.5119224566567573,1.2695007196052046,-1.457837930165567,2.1525672858391993,-0.4635290422434212,-1.1665431433801141,0.3842535443169418,1.80875137284486,1.194621759073713,-1.1418713935169136,-2.945512171365639,-0.5097306015380149,-0.42945323106831895,-1.043178728416641,1.2660983003146904,-0.4866170532605103
MX1,-0.7585102068367592,-3.7506980908447414,-0.19656841281870724,-1.2399994513397372,-3.576636947213535,1.082014743416253,-0.8376434125882024,1.2986268893600414,-5.477679596438324,inf,,-2.9616121769282397,0.5802673886160588,inf,-1.59638656960858,-1.3923335481613002,-3.0436022385362307,-1.569956760679231,-1.5703079665171895,-1.7936239855278868,3.9859275111314756,-0.5467851864639857,3.433212155629459,3.037317756847336,1.221326355938088,1.405062949231998,1.1107271886180365,-1.8304384651824097,0.3296753256192747,2.8629309446086553,2.311720976760332,2.6251124659964553,3.1072829042828234,-0.8853401546195034,2.729308285152608,2.063769313872548,-2.2944850859751416,3.7309522970833133,1.3851325828781542,0.4491494533010926,-2.014158460643744,-5.915084908745628,-0.7659245650694028,2.159074064080074,1.5127628883668172,-0.509549646463927,0.4601326067179025
MX2,-1.9483998409779635,-4.830027914738896,1.0364379461094138,-1.1170939844091294,-2.6236564817252366,1.449750431893387,0.24963814461168504,-2.7655960421439,-2.719243185378782,inf,inf,-3.783144243354742,1.4187319681232693,inf,0.38574024153923264,-1.8487440188107056,-4.090621773047934,-1.3825110415539188,-0.4187818216468154,-0.6707185185972756,6.544924233959563,-0.1319079483683279,3.711216670820044,1.083407626727113,1.1593564799604104,2.091763349382842,0.9643683819969373,-3.018256170539013,2.8523815158052193,3.4071459990989266,3.042309020912177,2.908984424563674,inf,0.26028538881118657,2.8557402633499884,2.357405082317111,-2.448419824403359,3.281347004339023,1.3381130483664472,1.4602328733529553,-1.646140495876609,-3.6724866377524146,-1.3657850170897143,2.3135410079669265,0.6556160256461672,0.4267145980388467,1.102772951594043
NFKB1,-0.13412109332463878,-1.4588034874573659,-0.03495931864741796,-0.6310472215874139,-2.0456872294624815,0.24041586310017712,-1.2194608567823444,-1.5387615241975443,-4.256174320942351,2.1767850863337497,,-1.006281014796623,-0.28824988365123105,0.0398885022435944,-0.22071507733544185,-0.5458820046823224,-2.8752226001698915,-2.126469884178528,-0.6642871568049422,-1.1106711743317865,4.336923901590287,1.010545273481478,0.5953122679700583,-1.1866200275650847,-0.2626742677768371,-2.3877176705383003,-0.6065054234140175,0.47266562543994384,2.3287881797788064,0.6101670325758243,0.5174674675911533,-0.017955572328689787,3.9137506804999624,-0.6312306422272802,0.7873464702274423,2.1718737021116885,0.4341103907766669,-0.04757433900674613,0.315522944857023,0.664743730088265,-1.9161681501688048,-3.1086171325284897,0.2942998033935158,-0.1573930854184472,-0.26168045608275653,0.8202675134546599,-0.37815148519677444
NFKB2,-0.4955467299850255,-1.4605400449320274,0.9363132643383646,1.4050121307945715,-0.42195099166230426,1.397858122159168,-0.3884327650753657,1.7007533669155541,-0.4664623472687666,inf,,-0.814194303131607,0.8360664035799806,inf,-0.4945315705644463,1.2367684537477013,-2.2812337057637624,-0.31008856843595234,0.1682138243009069,-1.223900530697813,3.614745923053947,0.8446219377060883,1.4202129597629138,1.7001506160688873,0.7760994693021839,0.15112966967536143,-1.2532261947498173,0.49523088420921824,2.5494440436405927,1.1807973913336127,0.45937966541758535,1.2458847203851051,inf,-0.12297162184703848,2.219717182311795,3.3793377849813817,1.5060185756840916,-0.6462305225430192,1.363229806706051,2.3254741753706445,0.16324757140756369,-2.887961268666703,0.28867981143162613,-0.2856212897738793,-0.8243469186846405,0.9344872508018988,-0.05926982892501498
NOD2,-1.5886927620224465,-1.8241499446473368,-0.8638590006363179,-0.5523238033861388,inf,-1.166091308414653,-4.0924822699738455,2.4497352935766066,inf,inf,,-5.236697891900489,0.47965884822760896,inf,0.7985073291171713,-3.1140488363454035,-0.35592659058263254,inf,-3.398332156847636,-1.1059483375742876,6.865173170552898,-0.26000734065945486,0.6256041286674431,inf,inf,-1.9679573345019628,-1.9075247702392035,-2.0530352068372566,2.770796644646441,0.14141891886299343,inf,-0.15073625932112542,4.355759145367598,-0.005019428723509431,0.5904354458152891,0.9892894591986336,-0.751199347356719,inf,0.3410043417813204,-0.052999457625327345,inf,inf,-2.6329255414045667,-2.513378958004707,-2.6029943176787937,-0.23560265680952336,-1.8063880557153797
RIPK2,1.1731898133423349,inf,0.13278270769622957,-1.175751722364878,-2.249354812404879,0.17044644771540124,-0.2829507816764783,-1.7260208524384784,inf,inf,,-1.2030006722866227,0.25383636243787694,inf,-0.298851778193974,0.06987816673345856,-2.301282604448738,-0.33013746712091596,-1.0582859518514864,inf,0.34027528730738127,0.8078451156727307,0.7702169866137574,1.194674890213677,-1.636266852161544,-0.7433883469257492,-0.39534786724400295,1.2793390140860619,1.8044938642603023,0.5641138579623469,0.4393307667326167,0.8107983224212872,inf,0.8569794794679929,1.7325422731995301,3.277988784194565,-0.3595203739452485,-2.2512419219491417,0.17325590657877238,1.3939619512873345,-1.8568013272774055,inf,-0.3768359004542604,-0.9538397222655977,0.5161624231581057,1.4036459743966956,0.4181809318608335
NOS1,-1.2659325480469628,inf,-0.8702514153198074,1.7750880188215035,-2.368904399109896,-0.23236600700559815,inf,0.8799807721748836,inf,inf,inf,2.524016353288108,1.7130248607109277,inf,-2.4184013648989984,-1.4240669347530546,inf,inf,-4.29331275597644,inf,8.022724466585753,3.807894142802597,-0.44829258594498017,inf,-0.17085393814540664,inf,0.5414374939337591,1.4817001999370638,7.921457408151051,-0.6569669256880881,3.364175299386052,2.8611737371585844,7.2584923954286165,inf,1.4324204408526882,-1.3651227585674648,-4.894107459929113,-0.785829007933004,1.80859382203722,0.6369824439670226,-1.391388413261268,inf,2.2698077086564523,-1.5932566459874382,-3.358056448350373,inf,inf
