,fold-change control1 case1 lung,fold-change control1 case1 heart,fold-change control2 case2 lung,fold-change control2 case2 jejunum,fold-change control2 case2 heart,fold-change control3 case3 lung,fold-change control3 case3 liver,fold-change control4 case4 lung,fold-change control4 case4 heart,fold-change control4 case4 liver,fold-change control4 case4 kidney,fold-change control4 case4 bowel,fold-change control5 case5 lung,fold-change control5 case5 fat,fold-change control5 case5 skin,fold-change control5 case5 bowel,fold-change control5 case5 liver,fold-change control5 case5 kidney,fold-change control5 case5 heart,fold-change control5 case5 marrow
IRAK2,-0.0829535605244682,inf,1.6458406883770613,-0.7978478363132269,0.45047716853413167,-2.6037284600330914,-3.263084834728745,3.0998535400823193,inf,inf,,-4.599518701102276,-0.4509884798075426,inf,-0.05479404243818914,-1.9893765142307633,-3.931693986609084,-1.5455113500024265,-2.0672089572655667,-1.3597876387133725
MAPK11,-0.9960239956073004,-0.7696251207067228,-0.23912547740811244,-0.060882242147022356,-0.39751973802081625,-0.2591207725392403,-0.7819581449921258,4.0173913798903484,0.7538889740686813,inf,inf,inf,2.2322948863443184,inf,-0.19229756618812893,-0.5605332154268934,-0.6097658917217309,-1.2235832551150672,0.8396816383429468,inf
MRC1,0.02978950275127369,0.19991572454276177,0.11314476339529435,-1.9562771989177132,-6.515307116127958,0.3815233383284978,-2.892141062742553,0.5932034418245665,-2.260597823836185,inf,inf,0.3300919710063314,-2.1736885608372054,inf,-2.842749148497545,-2.3093359551293893,-7.010645328003915,-4.339060472535008,-3.0086567749104582,-6.438738980108208
MYD88,0.0995418460804167,-1.4758939176500137,-0.43134167403662294,-1.620970074229149,-4.336119193356674,-0.04032062229957687,-3.406449009899921,2.365960779965737,1.3259802540775212,3.189883551541826,,-1.3436797966726783,0.18718337005507943,inf,-0.44022507963171215,-1.0612267992504436,-3.272730904444151,inf,-1.227673629458821,0.09272456598412612
SMAD3,0.291464413122343,-0.23911040400794473,0.7663682213000704,0.7427205450494716,-0.4239919493820107,-0.8013171559103182,-0.7714657711744856,-0.9598885436095619,-0.7760794948325387,0.33116023839382314,inf,-1.2389289858457977,0.8146811137857695,-1.732789918195017,0.9937987259253301,0.6399313669747962,-2.811399752891377,0.7447078851575893,0.6476338260024938,-0.9764589991618763
SMAD4,-0.012477112958667066,-0.385195607358275,0.2068292957583918,0.16262379950013325,-1.589051195652504,-1.1411356318521015,-1.951883146434439,1.377032128236385,-0.5652187507812593,0.8130292461508721,inf,0.01823373473655748,-0.4727469170356665,inf,-0.9390111369058946,-0.4010550014196957,-2.846805089022576,-1.8085457558362241,-1.003078619845854,-1.596826836014232
TIMP2,0.2659960649821593,1.3470578594586078,0.034913654564932846,0.5647222430714771,-1.607421215174069,-0.2950439170958858,-1.4865022614659529,1.535633466420807,-1.155307118962804,inf,inf,0.3685089091594512,-0.2559414856656893,-3.4121680208082807,-0.11189199229008942,-0.9269720063800464,-3.938236832475861,-1.6716358116218708,-1.4931677429217634,-3.3928026959413433
TIMP3,-0.2192941697704808,-0.029492247461833855,-0.34950147533025155,-1.0202402576496705,0.45047716853413494,-2.839550370033516,-2.5545476488890544,6.001908489670363,2.1600483220010696,inf,inf,-0.349540448093922,1.0346340100977771,inf,-1.1922975661881292,-2.7829256367633404,-3.6097658917217297,0.42027293465965754,-0.18456590790372743,inf
TIMP4,-1.4409240635927938,inf,inf,inf,inf,-2.5137560150806753,inf,-0.7075013819752809,4.005538372945449,inf,,2.100921017038824,-1.270167081275992,3.375734538583149,0.9231796512318041,-1.045960042597135,inf,inf,1.5177535434555804,0.2251748620077748
TLR1,0.6236805428134841,inf,-0.10938303356340467,-3.3828103370343805,inf,-1.398402559674627,inf,-0.7949642232256193,inf,inf,,-0.8796266202950039,1.089477261532746,inf,-0.39874844365555745,-0.6023533911215195,-1.3467314858879273,-2.5455113500024287,-2.804174551431779,-0.09675323287958887
TLR10,inf,0,inf,0,0,-0.08753118681062316,inf,inf,inf,inf,,inf,1.6906797194697532,inf,inf,inf,inf,-0.22358325511506247,-2.0672089572655663,1.2251748620077794
TLR2,0.35048658641781577,-1.086482226046664,-1.0195246994865712,-3.7718526277802833,-6.915845045711687,-2.8038758203635146,-6.444923157714557,-1.3609436205792023,-2.1555242778464665,inf,,-3.5159953455399893,-1.6859733107633565,inf,-2.5142256610754905,-2.6194269044804623,-2.7941904628591527,inf,-3.5411401455979834,-1.4800818724310933
TLR3,2.038416983901719,-0.9140150300418972,0.42219549499794773,-0.6458447428681796,-4.30441033362934,1.5952742736972132,-1.1969956442709704,-1.2100017225044644,inf,inf,,-1.3650534474652516,-0.39020060227189113,inf,-3.0402944727430747,-1.9528506382056505,inf,-2.223583255115066,-4.652171457986727,inf
TLR4,2.8633100950022476,1.4783023927368593,-0.8744574772015763,-2.1328320840260395,-4.4694695798998385,-1.661378355811189,-4.840851834045694,-0.25346975108057207,inf,inf,,-0.5798898943533349,-1.0163715736195589,-2.7941904628591585,-1.0954360269355383,-2.1199606240409095,-4.609765891721721,-2.808545755836225,-1.979746116015232,-2.485318520797238
TLR5,5.027651890038157,5.063264893458021,0.9079783339558853,0.05014907024172034,inf,-1.298319908868272,-3.897435362412059,-0.9298938033117284,inf,inf,,-1.0849455282725105,1.3867083962266162,inf,inf,-2.3678881374844973,-1.6097658917217252,-1.2235832551150672,-0.25985403520796574,1.8101373627289326
TLR6,1.3883101600313799,inf,0.46994816274576945,-1.3828103370343912,inf,-0.7594638204147143,inf,-0.9091352431449302,-1.11558612061235,inf,,-1.5381181564381232,-1.1526349157180347,inf,-2.192297566188124,-2.3678881374844942,-4.194728392442879,inf,-1.9517317398456324,-0.037859543826015876
TLR7,3.605726617449198,inf,-0.03769728949291618,-1.7978478363132298,inf,-1.366453191729568,inf,0.2924986180247191,inf,inf,,0.9854437996188883,0.09791993478387037,inf,inf,inf,inf,inf,inf,inf
TLR8,4.145293980994501,2.478302392736863,-0.6760874065102979,-3.7364472916490876,inf,-1.8346609882728435,-5.219363457299424,1.9705705231373596,inf,inf,,-1.9214467959896369,1.945059475191373,1.205809537140842,-0.7772600669092837,-0.36788813748449584,-1.1947283924428858,inf,-1.6521714579867286,0.8626047826230706
TLR8-AS1,inf,0,inf,0,0,inf,0,0,0,0,,0,inf,0,0,0,0,0,0,0
TLR9,inf,0,0,0,0,0,0,0,0,0,,0,inf,0,0,0,0,inf,0,0
TMPRSS2,0.1937243032919464,-1.1364074513783478,0.5018834518922184,-3.7047384319217476,inf,0.7619210122835912,-1.3124728616909005,2.9692999858109532,inf,1.521263121773761,,-4.74926582060695,-0.16472419047159254,inf,inf,-2.689816232371855,-3.931693986609084,-0.3755863485601174,inf,inf
TMPRSS7,0,0,0,0,0,0,0,inf,inf,inf,,inf,0,0,0,0,0,0,0,0
MAPK1,-0.10569696726669603,-0.6141438560277367,0.22714603547104217,0.006756474728345142,-0.7783415219617442,-0.8430491062760093,-2.535474915422175,-1.7589296207822842,-1.5057262243081833,0.6653856920845638,inf,-0.5939159948728936,-0.2673712537178345,0.04075029087034763,-0.9867134325382306,-0.9479848830338394,-3.3597876387133785,-1.4330366207440193,-0.850397568192423,-0.7112600092147597
S100A6,0.09415004547000463,-0.9964771902338764,0.3263696524133935,-0.4047029428832234,-3.1875966686465866,0.19308625297250448,-2.2974558260501854,1.152240732252766,-2.0316610953333356,inf,inf,-1.0158671455334598,0.7518479427989964,-0.9243891859858588,-0.6816354632992617,-1.3281618591688888,-2.983890197734515,-2.173209732599946,-1.9888210585808495,-1.959471645141307
APP,0.59984990907842,0.6030034243285346,0.8933851701145922,1.0976636971647964,-0.7600898174055262,-0.3364444814801018,-1.6515615077364514,2.0372640885262983,0.5726396864353978,0.6583857024133863,inf,-0.1283274627030702,-0.000710265946379957,-2.7859699560541875,-0.9821264356607179,-0.8342061417070341,-2.891052002111742,-0.06254017455850364,-0.9599993558292341,-2.0921805030897644
JAK1,0.47732673133927445,-0.7717929573894317,0.6232600180317931,0.29966866960103117,-1.0559519296403335,-0.5965388968113141,-1.923015731875456,0.551885246843367,-0.9272437557950979,0.6266161219199882,inf,-0.7735481008773194,-0.5450568661183929,-1.8312797815943778,-1.3658888848282098,-0.9319482341816968,-2.6468552104569456,-1.4880830699533607,-1.3361139512238653,-1.309414116198264
MAPK1IP1L,0.42657723639971296,0.06801842342865208,-0.13896852609167096,-0.08656888581066849,-1.8069106741585186,-0.8011952991410519,-2.0436992338043996,-1.2476096469121833,-1.2989615176415896,0.5161921322263361,,-0.8595190468464294,-0.49313895083972326,-0.8910520021117485,-0.7041966047195602,-0.7039373406165153,-4.069197510359026,-1.361086778865007,-0.6545153984550296,-1.13472108307861
NFKBIA,-0.6154693632364286,-1.0893821165524615,0.11992618259027095,-0.2597519406300581,-2.2368470498167063,-1.7714619898947659,-1.9266378976313188,-0.10754616677864752,-1.7874842581047916,-0.7843169790261162,inf,-1.806918407963243,-1.5542545044161575,-4.801684999406085,-1.6832165769941498,-1.8996492430650243,-2.224943005489892,-2.3897755376810577,-2.7770229451718125,-3.1448897539238585
PIK3AP1,2.4263431107542948,2.2856573147944648,-0.7418377046942529,-5.382810337034391,inf,-0.49681231595130104,-0.030534498132225946,0.7231329723545855,-0.7785511333347815,4.95480320727904,,-1.216190061550756,-1.1882718789657218,inf,-2.754539990409191,-2.4382774653758883,-0.2651177203342746,-2.500423460473889,-2.796561367321894,-0.2926734428548327
RIOK2,0.691874883276855,0.12075038811877617,-0.05689736596552275,-1.6723169542293712,-1.5939169508243258,-0.6068883104913799,-0.8408518340456929,-2.407941100116374,1.2233742573699018,inf,,0.6069321763651626,-0.08685862068099594,inf,0.09720905100685623,0.21707436323666154,-3.1947283924428818,-0.8085457558362248,0.39222266137172856,1.0552498605654603
RPL11,0.19238293735573098,-0.15105422734274948,-0.030203657526012628,-0.16444498053432133,-1.6642183121877854,0.21296523782558383,-1.1106708444465958,0.9961727501262395,-0.6933160450561271,0.1125895280097822,,-0.31244936342655133,-1.071673748535405,-1.8478284264612297,-0.6297394436141279,-1.1039764467097817,-2.620335133431915,-1.8621837194382955,-2.041119728396915,-1.0399672067880108
RPL26,0.27558521256728186,0.18722026480226045,-0.3276889029908591,-0.6331030739765947,-1.8695131221117394,0.13270918453140967,-0.8772831040154305,-1.4176431880657823,-2.288465899469879,0.1279784210232039,inf,-1.03402606457934,-0.6246822700422673,-1.5366942405667927,-0.6810447516499808,-1.1080817545049304,-2.755028838929767,-1.4966017495214845,-1.8759464333732923,-0.8958405389535884
SOCS2,0.1054123822376415,0.696942679212205,0.33928596807570416,0.6969168554363487,-3.593916950824321,-0.8204997660306056,-1.518923739158331,-1.2435542822154915,-0.5015354603229965,inf,,-2.8725371955086842,-0.5220761113130505,inf,-0.8552625789105568,-1.4458906494857677,-4.8576934051653105,-1.4715107685586553,-1.3151364707091553,-3.0227526514358107
SOCS2-AS1,-0.8121449364792883,0.3083773912945521,0.5118675404648455,2.009507085744379,inf,-0.09197435336810858,-1.781958144992122,-0.7075013819752809,inf,inf,,-1.5995187011022725,-2.5090672343250033,inf,-1.192297566188129,-0.19796313604218485,inf,-1.2235832551150672,-2.0672089572655734,inf
SOCS4,0.21760562003840833,-0.2535014963135656,-0.004352796929650172,0.8972975821583513,-2.0673711363284895,-1.0889435285875289,-5.672729075237365,-2.85434277030455,-4.131182975663376,inf,,-2.030153055432128,0.8377493674495385,inf,-0.48180418338311054,0.7118390549862395,inf,-1.3610867788650043,-0.0030786198458528794,-0.49729116246331484
SOCS5,-0.1473001053258489,-1.007124434433378,0.5623521060436014,0.7215263227803467,-2.2340210057379397,-1.1097255180157648,-1.74131616049478,-4.5403913961400235,-1.202521757383636,inf,inf,-0.43240871526700814,0.1807553998195426,inf,0.08781035300461051,0.2510216951599967,-3.417120813779333,-2.445975676451515,1.0912204053389136,-0.8452144658836236
SOCS6,-0.05433266947460985,1.1090685830711398,-0.4494475300646753,0.009507085744377173,-1.2275947365785014,-0.06337902484676106,-0.9746032229345214,-2.1669330006125795,-0.6984792520460475,inf,inf,-1.4739878190184053,-0.08558918190640243,inf,-0.9887641721029935,-0.5053916612344285,-4.069197510359019,-2.6830148737523634,-1.2787130624592844,-3.8192192573506776
SOCS7,-0.5688818415758561,inf,0.9775456504682998,1.1407516190226241,0.2805521670918181,-0.7129008161276126,-3.0382978982519098,2.98639549029904,0.894890744274307,1.5835474000281031,inf,-1.43905402890902,0.6472036095667392,inf,-1.3298010899380546,-0.9693387609942181,-4.069197510359019,-0.2235832551150651,-1.0672089572655652,-1.4972911624633083
STAT3,0.47328795987391015,-0.19815846246978996,0.2867630070769549,0.10042227672294628,-0.6272979862779685,-1.2841359238427301,-1.6143672243709954,1.546623542268812,-0.5269330647012632,0.10495620310735099,inf,-0.07810989802302211,0.4808891701515996,-1.5221109174223546,-0.040294472743074274,0.49540205633864076,-2.0897588328413357,-0.878254727647627,0.537280166926918,-0.8397805798329921
STAT4,4.0498365697465015,2.478302392736863,2.5032518856423036,0.7871146644079339,-3.134485332187026,-0.19225718725551513,-1.1969956442709684,0.044571104581137944,inf,inf,,-2.262483713824698,inf,0,inf,inf,0,0,inf,inf
STAT5A,1.508551678891306,-0.8436257021504979,0.5943832354234019,0.854228860266466,-2.3568777535234706,-0.46013856335112807,-3.263084834728745,3.6910479945149977,1.208411343562473,inf,,-0.2009693246119909,0.7862826196838831,inf,0.7252402736199037,0.17643237873931597,-2.194728392442877,-0.22358325511506716,-0.06720895726556698,1.3031773740090506
STAT5B,0.7319019397347521,-0.385195607358275,1.3136708435017954,1.6484083935763305,-0.1710112082121395,-1.0023391059238655,-2.4216265378034203,0.8587419213992863,-0.8831009141660721,inf,,-0.07699677515701782,0.6215352656553591,0.6439306495327286,0.4583681815838646,0.4328030542921027,-1.9789997013874443,-2.0078545640596333,-0.6638532630343625,0.7521052413575214
TRAF2,0.5854615114894491,-0.580591296316704,0.8814005149294961,-2.797847836313228,-0.8125572372996597,0.1866616924717206,0.21804185500787238,-0.23106333803228737,0.40025201945398353,inf,,-1.3157257351016738,inf,0,inf,inf,inf,inf,inf,inf
ZNFX1,0.8795907083838626,-0.48853074332793767,0.7683814575219893,0.5070067452152002,-1.2677518630504832,-0.31778855119235816,-1.9822567954779575,2.09249158309213,-1.6955073755768315,inf,inf,-1.2948273111402138,1.177306492119993,-0.3521859159800435,-0.0457489028351898,0.194210254884924,-3.530331424227322,-1.1966162075147995,0.243789577463537,0.2521419096080422
NOTCH2,-0.019131510629708002,-1.1734916164625089,1.0690812166112227,0.5057017292592758,-2.0459486575853685,-1.0188534905171132,-2.5115692880191793,0.4730708636665407,-1.680753083149676,inf,,-0.6298923501457894,-0.003982551852677901,-1.1700573648573256,-0.4161613747412449,-0.8186598484965582,-3.0560221216112966,-1.9917675798919978,-0.9527502326806542,-1.4000515089271077
NT5DC1,-0.6800672919626432,1.433908273378413,0.5248781148288194,-0.21288533559206194,-0.6750537135497247,0.13636074166882736,-0.4865022614659589,0.7075361173035657,0.7714830340834219,4.086047740557291,,-0.014556200381111275,-0.5282242779820067,inf,-1.3902369438000333,-1.8204003421820003,-3.310205609862821,-0.9240229732561598,-2.067208957265569,-2.0602273568544716
SLC4A1AP,-0.19693835877593094,-2.146188472170931,0.23668235845694732,0.07662128160291481,-0.8614668377806056,0.26340310321332794,-1.4965559261298778,1.7959312332492745,-1.281657127739851,1.1632156010797472,,-1.0629192219425108,0.07431311795433024,inf,-1.4553319720219215,-0.2563798222675051,-2.095192718891965,-2.030938177172672,-0.6847393204431562,-0.30916156564341246
KPNA2,0.6130225783690265,-1.04525956332015,0.6349135629848242,0.38977916686254327,-1.3044103336293336,1.332386545106462,-0.5755072675246963,-2.0294294768626457,-2.8208428550512266,inf,,0.24847820545268165,-0.2535632397036652,-1.9096676802790928,-1.7228122828869068,-2.1141315452387133,-2.310205609862817,-4.924022973256157,-0.8134523650197862,0.22517486200777753
KPNA3,0.9044414110206709,-0.08241256173761971,0.03872047220490226,0.4086030411541973,-0.8051777069340625,-0.20819023711985543,-2.9158138917269114,-2.346101846298509,-1.8155871295997277,inf,,-0.23811916542549666,0.4844362477128979,-2.067208957265574,-0.6579611385369387,-0.5254294144709767,-4.4677468868493015,-4.08156425024264,-0.8166654956149718,-2.0478436323986378
KPNA4,0.06964732608176888,-0.7199672343994098,0.6340358070858344,0.6457588151623905,0.11647624134619264,-1.2818016831712504,-2.7448960507705777,0.5235732824609632,-0.5634340428015145,0.9363006210526029,inf,-0.08630080788452224,-0.7702860825593092,-2.92347347980412,-1.6211408649920036,-1.2942310957591856,-3.8645797907505473,-3.47839715414389,-1.346826247294965,-1.9447501394345332
KPNA5,0.9235226426593,0.37396573292213037,0.2063454684168861,-1.4499245328929227,-2.2719888559369594,-0.12335955197668695,-0.9074890270759871,-0.581970499891419,-2.636418283913796,inf,,-0.5995187011022615,0.56660894069974,0.9834171158043896,0.0003475117542608793,0.6321118625154951,inf,-1.0309381771726776,-0.5526357844358201,-2.167142560770989
KPNA6,0.5665993808342392,-0.3476682074880906,-0.02456298391650384,0.47224132705452154,-0.7300950771076872,-0.8737682505853696,-1.5329305971522083,-1.8343576615257071,0.32799295931514594,inf,inf,-0.7694437025445842,-0.2850574938415208,0.15850382236248486,-0.8366386139882132,-0.7674955961937351,-4.97899970138744,-1.7854621427231816,-0.7452808623782085,-0.6992741049850417
TRIM3,-1.753638958492271,-2.0608564183711713,1.1614124521756157,1.6171896629656148,0.08790708914942581,-2.2517018792715917,-3.5662294539366886,-0.9091352431449302,-3.700548621333511,inf,,-1.6636490385219764,0.23409229398988637,-0.668659580775297,-0.48180418338311054,-0.36788813748449584,-4.069197510359019,-3.6830148737523607,-1.2787130624592844,-2.819219257350674
SLC2A10,-0.3515722651237915,-0.8436257021504994,0.21099448102617016,-0.2503600410107395,-3.2499625496069617,0.2700741211409815,0.5550768422854423,-0.2518218981990909,-3.306269682221467,inf,,-1.1438392173260776,-1.6947675105162483,inf,-2.5362519674054935,-2.019964834064189,-5.069197510359023,-3.683014873752368,-3.941678075181715,-3.819219257350678
HLA-C,0.6792723148286487,-0.907519318749126,-0.25229100702499613,-1.8856333198641158,-3.6612769628430866,0.25899668867110726,-2.7766638453226093,1.8200948994389015,-1.277993913649266,-0.2116328080833898,inf,-2.2418474211304016,1.287716675087651,-0.606444184329605,-1.0305464961915145,-1.234837379741191,-1.7919692229424742,-1.5952643851995278,-1.224656189400746,-0.41461166345790157
CXCL12,0.9192798339433356,1.0936385425015325,0.30950172673050064,0.5102744590491044,-0.2979840644698988,0.5879637614378674,2.1249324506163947,-0.5440026496923978,0.5965655486903677,inf,,1.2484782054526808,0.26920544648822964,-2.668659580775299,-0.5087712309833803,-0.6674484193434042,-3.0691975103590234,-0.7761242781438464,0.40999736309970025,-0.9612382622231059
IGF2,1.9322472277824694,6.774434486746888,-1.1522037168917363,3.2139293314631314,2.6001132474352757,-0.23460895879592905,4.258456123453782,2.10573010641899,4.211088903058632,5.001158842970773,inf,2.684826210976936,3.021162389958631,3.243284242559506,2.149738102147811,3.0153614047758937,4.10520260017195,6.11157199894428,4.7729892214790475,-0.022752651435809845
IGF2R,0.6380990553991169,-0.5163838073666714,0.5064821766937904,-0.37934648173081015,-1.1275659182472288,-0.6942902714851024,-2.181518307652028,1.4310509931773698,-0.7126265582695328,0.7052259566163651,inf,-1.1323435784882458,-0.25245508364362984,-2.7535484783618096,-1.5099383026723874,-1.1352273806942195,-3.832158313058177,-1.8934346534227335,-1.366769239124479,-1.2129462503841097
TMPRSS4,1.386985127035612,inf,2.005911262167996,-1.7978478363132298,inf,-1.0636177089136203,inf,0.07010619668827152,inf,inf,inf,inf,1.694290044939932,inf,3.5625899359753412,-0.04596004259713493,inf,2.6833073404934495,inf,inf
CRP,inf,inf,inf,0,0,-2.4094592816979907,9.365246779950104,0,0,inf,,0,inf,0,0,0,inf,0,inf,0
HIF1A,-0.33677791029029397,-2.592086935154536,-0.0561542193032469,-1.7707541754309515,-5.685659519451894,-1.5252836408077954,-3.0930081861489716,-2.635948120950243,-4.4746672139171855,inf,,-2.3022526604491746,-1.5059265894396294,-2.0918710114998427,-2.1155826000473144,-1.9166304502929028,-4.047624098410674,-1.4181703107916508,-2.312422086012121,-3.4350757660176225
LGALS3,-0.28797308196343685,0.6572725337821821,0.8104236774547182,-0.19016525909198911,-0.7194478329081787,0.5918592372156316,-1.6952465117987947,-1.1869707538491217,-3.356895755291435,inf,inf,-0.1944652903960451,-0.8586804875990611,-0.18323275360505378,0.10671613675123558,-1.8183309728945367,-4.069197510359019,-6.004942968639726,-1.837341415366974,-4.819219257350671
TNFRSF1A,0.7630063051434178,0.7035153331356938,0.27814468821809457,-0.5213302011158135,-1.1549494347467393,-0.8803284055222277,-1.466182277086354,1.3297796341041797,-0.18535938350045103,1.093581413242698,inf,-0.16572027371475936,0.3716178708086724,inf,-0.42933676348897515,-0.46976775150371003,-2.6097658917217244,-1.0391586839776394,0.004740884613438396,-1.1753630675759532
TNFRSF1B,0.7969534168592635,1.3083773912945533,0.5069745759105857,-0.633461018412345,-2.237578825151126,-1.5575369242484198,-2.301332304085702,2.579596728748983,0.5750858212799157,2.4877884172226734,,-1.413506715492321,0.8163741865570966,inf,-0.6211408649920014,-1.1048537316507043,-0.18446005698905227,-0.597978769896567,-0.7871010380728346,-0.4890706556583473
GAPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGER,1.9512417546261405,-4.68660453393883,-0.19310046304093692,-5.064634377008131,-7.401271872881929,-1.5070070705486158,inf,6.097611589295655,inf,inf,,-2.5381181564381228,2.8294987737952355,inf,-3.0991881617966404,-2.1048537316506994,inf,inf,-2.8041745514317755,0.31828426639925833
RELA,0.4708455982450559,-1.529192143810061,0.7922234348796399,1.0660906141107434,-1.6084165205194334,-1.3674574969699655,-1.6498546089847828,0.3906790119636216,0.16174063309352396,0.521263121773761,inf,-0.5995187011022686,0.9124594122231583,-0.8530841519127271,0.6874082000941545,0.4558612228237735,-1.6686595807752955,-0.11255194272632654,0.15929957254310848,0.1256391884568601
HMGB1,0.7216982422339758,0.4101308900952745,0.9621897225797413,0.7458920016814118,-1.9623043568043455,0.08923610724737825,-1.5682514515219046,1.1266897250546366,-1.0947655770277542,0.21979912944611416,,0.3838984147021236,-0.33690002880659836,-3.067208957265574,-0.490582819204975,-0.5640910348400858,-2.182344667987052,-1.833636736799056,-1.1372873930017116,0.6024103285742342
ESR1,1.8021928772311564,inf,0.45394553275539296,-0.3828103370343853,-0.39751973802081625,-1.917228431103539,-4.151191954657847,3.6281016498091567,0.5314965527322352,3.2786928184996857,,-2.4068736231598713,2.2808538368535305,inf,0.8077024338118767,0.7195747037658422,-1.6097658917217252,1.3613792456060911,-0.06720895726557018,0.6402123612866183
ESR2,-0.47768662120457644,0.8933398920157083,inf,inf,inf,-1.409459281697988,inf,5.449003103704708,2.1600483220010736,inf,,-1.1844812018234216,-0.90922875735144,inf,0.5446680279780831,-1.3678881374844927,-0.6097658917217208,0.7764167448849347,0.2547191376217933,-0.359787638713379
RAN,0.5478812772572575,-0.1591275278784321,0.2743415994961057,-0.35727524492724666,-1.6939127408010421,-0.06970980050434854,-2.114533484078996,1.394228504988547,-0.5685241826172778,0.8962231816772702,,-0.6328387743022978,0.2722434489258001,-3.042117976302745,-0.7646600301296483,-0.26414021264666754,-2.9832242872491705,-1.102276958892936,-0.457155475581584,-0.7008245565484478
NLRX1,-1.5919004685990346,0.01887077409956308,2.0368585424598895,1.2021521636867736,2.3249462864502735,0.48803122411730154,-0.5189237391583307,1.3856080224162004,3.5735822306895266,inf,,-3.5064092967107916,inf,0,inf,inf,inf,inf,inf,inf
P2RY6,3.420068068914974,3.4783023927368646,inf,0,0,1.2114300659345578,inf,1.292498618024719,inf,inf,,1.4004812988977344,inf,0,0,inf,0,0,inf,inf
PTPN11,-0.5453716504447537,-0.7034480441022377,-0.1379592396307514,0.8888984023652426,-1.1093943512241913,-1.181668524158566,-2.842840387139146,0.7514237613045623,1.2115704789761783,0.6542019535918917,inf,0.7888144743475239,-0.2525633114266554,-1.0036438284881082,-0.3917668432444526,-0.06164166482940727,-3.2342567566295197,-1.7700716080215892,-0.8729401368435105,-1.2234661675006033
GSK3B,-0.41946024473971516,-1.3482460945540506,0.09058517829503153,-1.111005721572857,-1.0657725821030082,-0.4784381932346198,-1.5285097879875293,0.7036940510091619,0.3780489742203587,inf,,-1.4261870982167102,0.21700844509476452,inf,-0.8992505912878928,-0.8358745167123016,-3.4972911624633127,-1.5261460251355,-0.24323932135707013,-1.4817781630919917
