,7_1,7_2,7a72_1,7a72_2,7b72_1,7b72_2,Promedio Control 7,Promedio 7a72,Promedio 7b72,fold-change Control7 7a72,fold-change Control7 7b72
DMRTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DMTF1,0.0023299799905237505,0.001754338247332812,0.0026686550761227295,0.002557093729642499,0.0026461390427710476,0.002080060188777573,0.0020421591189282813,0.0026128744028826143,0.0023630996157743105,0.3555424969711678,0.21058516590560616
DMTN,0.00783969737706019,0.004447043463981745,0.008162944937389671,0.01102195573561762,0.005189181758000317,0.005753357969432659,0.0061433704205209674,0.009592450336503647,0.005471269863716488,0.6428690158753503,-0.16715465798163345
DMWD,0.023765795894064454,0.014714682043945123,0.027942388444777918,0.01851688563328563,0.012715213580909428,0.009847093446399138,0.01924023896900479,0.023229637039031775,0.011281153513654283,0.2718398944595753,-0.7702121250284608
DMXL1,0.0017269263452126722,0.0027607028238221163,0.005062595659324347,0.004232431002987561,0.003539640537019269,0.0025447544862230932,0.0022438145845173943,0.004647513331155954,0.003042197511621181,1.0505055383076682,0.4391603564906961
DMXL2,0.0019736301088697076,0.0021079258014087628,0.0023154507278374684,0.0027334450234539585,0.0026117736005746603,0.002456241287069907,0.002040777955139235,0.0025244478756457135,0.0025340074438222836,0.3068486693052722,0.3123015426228596
DNA2,0.0019188070502577786,0.000924767448203944,0.00498410580339126,0.0016753372718138783,0.0031272552322503147,0.00214644508847622,0.0014217872492308613,0.003329721537602569,0.0026368501603632674,1.227695928937781,0.8911099902664709
DNAAF2,0.0027137413994542383,0.004392645379855501,0.009693497113861407,0.0036152014797513963,0.0061857795794727785,0.004823969374986628,0.0035531933896548696,0.006654349296806402,0.0055048744772297035,0.9051813850733854,0.6315934553008979
DNAAF3,0.0007675228201804267,0.0028830985151215445,0.0042973195710884786,8.817564588494096e-05,0.011100037801172151,0.004868225973450696,0.0018253106676509856,0.00219274760848671,0.007984131887311424,0.2645977318380014,2.128993520878805
DNAAF5,0.0062772402063302896,0.005344611870606257,0.008339547111816772,0.008288510712163662,0.013333791539174245,0.004337146776306528,0.005810926038468273,0.008314028911990217,0.008835469157740385,0.5167796727946119,0.6045386508508366
DNAH10,0.0,0.0,5.886739138087684e-05,0.00044087822942470484,0.0,8.851319953144479e-05,0.0,0.0002498728104027908,4.4256599765722395e-05,inf,inf
DNAH12,0.00038376141009021335,0.00035358755375348983,0.0005494289861266941,0.0002645269376548229,0.0,0.0003319244982707311,0.0003686744819218516,0.0004069779618907585,0.00016596224913536554,0.14260311109631532,-1.1514924486904372
DNAH14,0.0002741152928663559,0.0019991296299316677,0.0007064086965705221,0.0006172295211945867,0.00030928897900539277,0.00028766789847163294,0.0011366224613990118,0.0006618191088825544,0.0002984784387385129,-0.7802442779555914,-1.9290545066002107
DNAH1,0.0017269263452126722,0.001033563618552426,0.0005494289861266941,0.0,0.001958830200430995,0.0,0.001380244981882549,0.00027471449306334705,0.0009794151002154975,-2.328919426435756,-0.4949320117699141
DNAH2,0.0,0.00039438611757370917,7.848985516502015e-05,8.817564588494096e-05,3.436544210112569e-05,2.2128299877298573e-05,0.00019719305878685458,8.333275052498055e-05,2.824687098921213e-05,-1.2426532652620097,-2.80344580081176
DNAH3,0.0,2.719904259518206e-05,0.0,0.00044087822942470484,0.0,8.851319953144479e-05,1.359952129759103e-05,0.00022043911471235242,4.4256599765722395e-05,4.018752463709016,1.702336743563418
DNAH5,0.0,0.00014959473426543978,3.9244927596733534e-05,0.0,0.00024055809480314137,0.0005532074970437168,7.479736713271989e-05,1.9622463798366767e-05,0.0003968827959234291,-1.9304812902890938,2.407653632489706
DNAH6,0.00010964611716587111,0.00014959473426543978,0.00023546956552350737,0.0001763512917443622,0.0015464448950269637,6.638489965414622e-05,0.00012962042571565543,0.00020591042863393478,0.0008064148973405549,0.6677238217579747,2.637229213316603
DNAH7,0.0,0.00010879617038072824,0.0007456536242525964,0.00035270258353976386,0.0004467507476004186,8.851319953144479e-05,5.439808519036412e-05,0.0005491781038961802,0.0002676319735659317,3.335646330705869,2.2986227080610373
DNAH8,0.0,2.719904259518206e-05,0.0,0.0,0.0,0.0,1.359952129759103e-05,0.0,0.0,inf,inf
DNAH9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DNAJA1,0.03289383514782846,0.03374041234558715,0.06181076096414414,0.057490521124127024,0.07924670952133171,0.060963466180981744,0.033317123746707804,0.05965064104413558,0.07010508785115672,0.8402737833095796,1.073255292278776
DNAJA2,0.028754694221758047,0.01878093891259395,0.03282838192398578,0.026276342466566887,0.03422798034885214,0.03613551370614796,0.023767816567175998,0.029552362195276335,0.03518174702750005,0.31426407724153993,0.5658177487586747
DNAJA3,0.009265096899810608,0.012280367731329686,0.020721321767206525,0.019663169030300257,0.02044743805763194,0.00880706335245536,0.010772732315570147,0.02019224539875339,0.01462725070504365,0.9064171380672985,0.44127441953030033
DNAJA4,0.001781749403824601,0.003209487026328221,0.0020407362346318873,0.0032624988972324216,0.0032303515594745533,0.002788165785563143,0.002495618215076411,0.0026516175659321546,0.0030092586725188482,0.0874754707414124,0.2700108798992888
DNAJB11,0.010772731010188991,0.01058042756973542,0.020583964520745967,0.0210739793654801,0.020309976289481467,0.015622579716176354,0.010676579289962206,0.020828971943113034,0.01796627800282891,0.9641421434649614,0.7508420723445656
DNAJB12,0.0037005564548555302,0.003209487026328221,0.009654252185894864,0.004144255356081831,0.014502216573216334,0.004691199575144323,0.0034550217405918755,0.006899253770988347,0.009596708074180327,0.9977455384912135,1.4738448192217308
DNAJB13,0.0,1.3599521289529509e-05,5.886739138087684e-05,0.0,0.0007216742842189011,0.0,6.799760644764754e-06,2.943369569043842e-05,0.00036083714210945054,2.113912829498233,5.729720073564864
DNAJB14,0.008333104904760835,0.011736386880393426,0.013774969582556243,0.01869323692709709,0.015155159972724921,0.011396074439367573,0.010034745892577131,0.016234103254826666,0.013275617206046246,0.6940236105744061,0.4037748517889404
DNAJB1,0.0314136125666594,0.022779198169232674,0.04772183195216617,0.04832025393780213,0.05020791092412913,0.032019649931061975,0.02709640536794604,0.048021042944984146,0.04111378042759555,0.8255652619511148,0.6015205592249097
DNAJB2,0.0021106877549163104,0.002284719578446738,0.0033750637738311283,0.003791552773562856,0.0027148699268462837,0.002655395985720839,0.0021977036666815243,0.003583308273696992,0.0026851329562835612,0.7052952949083401,0.28899665634596455
DNAJB4,0.004440667745440061,0.0050998204863950975,0.006396923195963366,0.0027334450234539585,0.013127598888536228,0.008275984155311193,0.004770244115917579,0.004565184109708662,0.010701791521923711,-0.06339005368087103,1.1657173269081151
DNAJB5,0.0006304651737472487,4.079856388471157e-05,0.00041207173966613793,0.0008817564588494097,0.0008935014948832986,4.4256599754597146e-05,0.0003356318688159801,0.0006469140992577738,0.00046887904731894787,0.9466944474828715,0.4823361025195684
DNAJB6,0.018968778268903225,0.01402110645722786,0.03206310584997337,0.018605061280191362,0.03182239939828042,0.023765794080545445,0.01649494236306554,0.025334083565082367,0.02779409673941293,0.6190559049467463,0.7527547609080485
DNAJB7,0.0,0.0,1.962246378414331e-05,0.0,0.00048111618947926737,2.2128299877298573e-05,0.0,9.811231892071654e-06,0.00025162224467828296,inf,inf
DNAJB9,0.015377867930884977,0.012321166295633595,0.018759075388792193,0.016312494488714076,0.020103783635668067,0.018189462502744006,0.013849517113259286,0.017535784938753136,0.019146623069206038,0.3404663349528929,0.4672542882228755
DNAJC10,0.02327238836056518,0.020861665674358043,0.05146972252318896,0.04593951150452306,0.04254441734577108,0.03199752163071742,0.02206702701746161,0.048704617013856005,0.03727096948824425,1.1421662653665365,0.7561600713069943
DNAJC11,0.00038376141009021335,0.0002447913834050076,0.0008830108707131527,0.0,0.00030928897900539277,0.0008408753955153498,0.0003142763967476105,0.00044150543535657633,0.0005750821872603713,0.49039727416562234,0.8717342272408493
DNAJC12,0.0005756421151353199,0.0006119784584319039,0.0,0.0,0.000996597821154922,8.851319953144479e-05,0.0005938102867836119,0.0,0.0005425555103431834,inf,-0.1302313346552151
DNAJC13,0.013184945588340704,0.009315672089212624,0.01762097248629651,0.010316550568027699,0.013230695212267544,0.008917704851953106,0.011250308838776663,0.013968761527162104,0.011074200032110324,0.3122395105755902,-0.022762119782199025
DNAJC14,0.0006578767029565692,0.0006663765435255298,0.0011577253639187342,0.0013226346882741144,0.0012027904740157067,0.0013940828925590664,0.0006621266232410496,0.0012401800260964243,0.0012984366832873866,0.9053705137565206,0.9715966189440745
DNAJC15,0.02228557331289539,0.019964097262896618,0.03944115222234279,0.024160126971453033,0.05800886628651456,0.03606912880511429,0.021124835287896004,0.03180063959689791,0.04703899754581442,0.5901156896768501,1.1549172224154836
DNAJC16,0.0036183218652946925,0.0028830985151215445,0.006122208703042253,0.008993915879753584,0.00584212516068429,0.006395078666074572,0.0032507101902081188,0.007558062291397919,0.006118601913379431,1.21726146741497,0.9124470965254053
DNAJC17,0.0003289383514782846,0.00010879617038072824,7.848985516502015e-05,8.817564588494096e-05,0.00013746176846801046,0.0,0.0002188672609295064,8.333275052498055e-05,6.873088423400523e-05,-1.3931006620097863,-1.6710257412619256
DNAJC18,0.00024670376365703537,0.000775172713874012,0.0010792355088390549,8.817564588494096e-05,0.0006529434001436651,0.0018809054899041361,0.0005109382387655237,0.000583705577361998,0.0012669244450239005,0.19209194188143938,1.3101096731150357
DNAJC19,0.006852882321658897,0.006092585541449765,0.008476904358277328,0.006524997794464843,0.01185607752758744,0.007921931356473398,0.0064727339315543315,0.007500951076371085,0.009889004442030419,0.21269833081603723,0.6114500859168361
DNAJC1,0.007702639731013586,0.005942990807281064,0.012479886973883766,0.010404726214933428,0.010515825287326492,0.008674293552613056,0.006822815269147325,0.011442306594408598,0.009595059419969774,0.7459388464286824,0.49192458552520996
DNAJC21,0.01000520819039514,0.00549420660477496,0.012577999292377781,0.01014019927676821,0.011443692223136024,0.008895576551608546,0.00774970739758505,0.011359099284572995,0.010169634387372284,0.5516346961241283,0.39205406791330616
DNAJC22,0.0021655108133349513,0.004324647772682317,0.0055727797172000285,0.00767128119147947,0.006323241347623251,0.0049788674729484405,0.003245079293008634,0.006622030454339749,0.005651054410285846,1.0290199149378276,0.8002663493327309
DNAJC24,0.0007401112907778184,0.0006663765435255298,0.001785644205409577,0.0015871616259289373,0.002096291968899006,0.0025226261858785344,0.0007032439171516741,0.001686402915669257,0.00230945907738877,1.2618521925773196,1.71545790865578
DNAJC25,0.0029330336331288027,0.004596638198150446,0.005945606528615153,0.007583105544573739,0.004776796453548901,0.004624814674110646,0.0037648359156396242,0.006764356036594446,0.004700805563829773,0.845365608164326,0.32032101986006645
DNAJC27-AS1,0.0,0.0004215851602817526,0.00019622463795522074,0.0,0.0002061926526702618,0.00042043769764642236,0.0002107925801408763,9.811231897761037e-05,0.0003133151751583421,-1.103317887631314,0.571790561853207
DNAJC27,0.0015350456401675655,0.0014143502148527287,0.005298065224278916,0.0014989859800439965,0.001237155916212094,0.002411984686380789,0.001474697927510147,0.0033985256021614564,0.0018245703012964415,1.20448952351317,0.3071372718922008
DNAJC28,0.0,0.0,0.0,0.0,0.0,6.638489965414622e-05,0.0,0.0,3.319244982707311e-05,0,inf
DNAJC2,0.0037827910424834917,0.010158842408486286,0.01773870727019614,0.006701349085724331,0.016564143098648797,0.007412980459673789,0.006970816725484889,0.012220028177960234,0.011988561779161293,0.8098480094960727,0.7822589923038921
DNAJC3-AS1,0.001096461171658711,0.0013055540445042469,0.001432439857124316,0.0007935808129644686,0.0007560397264152883,0.0011064149940874337,0.0012010076080814789,0.0011130103350443922,0.000931227360251361,-0.10977830105397528,-0.367039938595053
DNAJC30,0.003892437159320774,0.002379916226876892,0.006122208703042253,0.003703377126657126,0.0056015670656271175,0.0037618109806982925,0.0031361766930988327,0.00491279291484969,0.004681689023162705,0.6475365839678525,0.5780222643593834
DNAJC3,0.021106877549163103,0.018468149921209605,0.02462619206147426,0.026981747636708776,0.03842056426950308,0.0171936890072643,0.019787513735186356,0.02580396984909152,0.027807126638383688,0.3830026844439565,0.4908643242637089
DNAJC4,0.0039746717469487354,0.0034542784089270765,0.006102586240481328,0.0028216206678077166,0.004226949380947013,0.0034962713810136833,0.003714475077937906,0.004462103454144523,0.0038616103809803485,0.26456561650365296,0.05604426378773684
DNAJC5G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DNAJC5,0.009073216195345365,0.008826089322402609,0.014206663787343528,0.011991887838820789,0.016873432076193514,0.008231727556847125,0.008949652758873987,0.013099275813082158,0.01255257981652032,0.5495834424144264,0.4880802856410933
DNAJC6,2.7411529286635586e-05,0.0004079856388471157,0.0012165927552996111,0.0005290538753096458,0.0015120794528305766,0.0025226261858785344,0.00021769858406687565,0.0008728233153046284,0.0020173528193545556,2.0033576160616824,3.2120594929476254
DNAJC7,0.0016721032866007437,0.0017951368116367228,0.003276951452492424,0.0021162155009833857,0.0022337537373670158,0.0014604677922577137,0.0017336200491187333,0.002696583476737905,0.0018471107648123648,0.6373449520580491,0.09148263907668337
DNAJC8,0.055782462095597396,0.056574008603782984,0.09715081824954179,0.06463274842396423,0.09718547028878369,0.06651766943396306,0.056178235349690187,0.08089178333675301,0.08185156986137337,0.5259818591516989,0.5429987791799745
DNAJC9-AS1,0.00035634988068760514,1.3599521289529509e-05,0.0011381029002199316,0.001851688563328563,0.0002061926526702618,0.00017702639904063907,0.00018497470098856732,0.0014948957317742473,0.00019160952585545044,3.0146449889012343,0.05084131968477402
DNAJC9,0.01280118417747734,0.008581297938191448,0.013755347119995317,0.014901684153534234,0.019622667445553722,0.014139983624241596,0.010691241057834394,0.014328515636764776,0.01688132553489766,0.4224598279561508,0.6589988567110975
DNAL1,0.01214330747452077,0.0073029429362340146,0.010046701462715605,0.012520941715151222,0.01195917385449414,0.00548781836974805,0.009723125205377393,0.011283821588933414,0.008723496112121094,0.21476375614121707,-0.15651365996359928
DNAL4,0.0030426797518989606,0.0026111080896534153,0.006769750010223182,0.006877700379535789,0.007594762705396655,0.006395078666074572,0.002826893920776188,0.006823725194879485,0.006994920685735613,1.2713418005604389,1.3070899519607078
DNALI1,0.00021929223425442722,2.719904259518206e-05,7.848985516502015e-05,0.00044087822942470484,0.0009278669370796859,0.00013276979928604192,0.00012324563842480463,0.0002596840422948625,0.000530318368182864,1.0752207709005002,2.1053221271772737
DNASE1L1,0.0032893835147828456,0.00036718707502689626,0.0004905615947458173,8.817564588494096e-05,0.0002061926526702618,6.638489965414622e-05,0.001828285294904871,0.0002893686203153791,0.00013628877616220401,-2.659510826544816,-3.745752552037109
DNASE1L2,0.0,0.0,0.0,0.0,6.873088423400523e-05,0.0,0.0,0.0,3.4365442117002616e-05,0,inf
DNASE1,0.0001644691757391423,0.0001359952129759103,0.00023546956552350737,8.817564588494096e-05,0.0009278669370796859,0.0003983093979693783,0.0001502321943575263,0.00016182260570422416,0.000663088167524532,0.10721914652336459,2.1420066993790274
DNASE2,0.0026863298702449177,0.003223086547762858,0.0038263804411793408,0.003703377126657126,0.005223547202419475,0.007081055961180553,0.002954708209003888,0.0037648787839182334,0.006152301581800013,0.3495877511711811,1.058110560319714
DND1,0.0006304651737472487,0.0,0.0021977159450757146,0.00035270258353976386,0.0012715213580909428,0.0007966187957162516,0.00031523258687362433,0.0012752092643077391,0.0010340700769035972,2.0162454306940267,1.7138453727173186
DNER,0.00024670376365703537,2.719904259518206e-05,0.0,0.0007054051670795277,0.0006873088423400523,0.0011949281936856299,0.0001369514031261087,0.00035270258353976386,0.0009411185180128411,1.3647880963657395,2.780712370364462
DNHD1,0.0,0.0,0.0005886739138087684,0.0,0.0,0.0014383394923581647,0.0,0.0002943369569043842,0.0007191697461790824,inf,inf
DNLZ,0.0007949343493897471,0.000462383724101972,0.00086338840701435,0.0007054051670795277,0.002302484621442252,0.0013276979928604194,0.0006286590367458596,0.0007843967870469388,0.0018150913071513356,0.3193058655886976,1.5296924583424385
DNM1L,0.006606178558775012,0.004882228145053212,0.011714610885647899,0.011374658318136594,0.017113990171250686,0.00905047465179541,0.005744203351914112,0.011544634601892246,0.013082232411523047,1.00704378286493,1.1874300215051363
DNM1P35,5.482305857327117e-05,0.0,0.0012558376829816854,0.0,0.0,0.0,2.7411529286635586e-05,0.0006279188414908427,0.0,4.517723379492903,inf
DNM1P46,0.0,0.0,0.0,0.0,6.873088423400523e-05,0.0,0.0,0.0,3.4365442117002616e-05,0,inf
DNM1,5.482305857327117e-05,0.000639177500978717,0.002079981162313961,0.0,0.00013746176846801046,2.2128299877298573e-05,0.00034700027977599407,0.0010399905811569806,7.979503417265452e-05,1.5835617313056982,-2.1205659538618695
DNM2,0.033798415619467545,0.029905347339714842,0.041540755847217684,0.03782735208617086,0.032853362667347424,0.030935363236429085,0.03185188147959119,0.03968405396669427,0.03189436295188826,0.31718081880355453,0.001922868367605522
DNM3-IT1,0.0,0.0,0.0,0.0,0.0,0.00011064149940874335,0.0,0.0,5.5320749704371675e-05,0,inf
DNM3,0.0,0.0,0.0,0.0007054051670795277,0.0030585243481750786,0.0003319244982707311,0.0,0.00035270258353976386,0.0016952244232229048,inf,inf
DNMBP-AS1,5.482305857327117e-05,2.719904259518206e-05,5.886739138087684e-05,0.0,3.436544210112569e-05,6.638489965414622e-05,4.101105058422662e-05,2.943369569043842e-05,5.037517087763595e-05,-0.47854400357760585,0.29670012561214687
DNMBP,0.006003124914237084,0.005806995594546999,0.010968957259972956,0.012873644297670198,0.013127598888536228,0.011683742337171692,0.0059050602543920415,0.011921300778821576,0.01240567061285396,1.0135179765101439,1.070976039183573
DNMT1,0.01965406649333761,0.021188054175890897,0.035889486276929256,0.05343444140219107,0.03525894361791914,0.03084685003505085,0.020421060334614254,0.04466196383956016,0.033052896826485,1.1289889115126548,0.6947189400935297
DNMT3A,0.0018913955210484582,0.0008567698416756813,0.0038067579757737236,0.002645269376548229,0.0009622323792760732,0.0017038790909302485,0.0013740826813620696,0.003226013676160976,0.0013330557351031607,1.2312837379020134,-0.043731715861838535
DNMT3B,0.0012335188180918892,0.00019039329815015137,0.0006475413051896452,0.0007054051670795277,0.0015120794528305766,0.0009072602952139969,0.0007119560581210203,0.0006764732361345864,0.0012096698740222869,-0.07375534409679217,0.7647532752935362
DNPEP,0.008113812669153394,0.007289343414799378,0.011636121029714811,0.016488845779973567,0.012715213580909428,0.012104180034818113,0.0077015780419763865,0.01406248340484419,0.01240969680786377,0.8686254065103144,0.6882418808628642
DNPH1,0.015460102518512937,0.009315672089212624,0.01942623915568936,0.02292566792753268,0.02965737654276587,0.01637494191231601,0.01238788730386278,0.021175953541611017,0.02301615922754094,0.773496771211686,0.8937169433209967
DNTTIP1,0.007702639731013586,0.005276614263433073,0.007554648561019977,0.006701349085724331,0.009141207602646386,0.005863999468930405,0.00648962699722333,0.007127998823372153,0.0075026035357883955,0.13536153955123104,0.2092557639643895
DNTTIP2,0.015021518051163809,0.014279497362873657,0.03469251598106141,0.028128031028619462,0.030138492732880214,0.01854351529935675,0.014650507707018732,0.031410273504840436,0.02434100401611848,1.1002858438187593,0.7324380159807379
DOC2A,0.0031797373979455634,0.0,0.0,0.0,0.0,0.0,0.0015898686989727817,0.0,0.0,inf,inf
DOC2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DOCK11,2.7411529286635586e-05,0.0001359952129759103,3.9244927596733534e-05,0.0,0.0,0.00024341129867253477,8.170337113127294e-05,1.9622463798366767e-05,0.00012170564933626739,-2.0578894082295296,0.5749286254699407
DOCK1,0.003919848688530095,0.0062557797970531044,0.007711628270041459,0.015783440612383643,0.005257912643663246,0.006240180565887708,0.0050878142427916,0.011747534441212551,0.005749046604775477,1.2072400938272618,0.1762767275655928
DOCK3,0.0,0.0,0.000510184058729089,0.0,0.0,0.0,0.0,0.0002550920293645445,0.0,inf,0
DOCK4,0.00030152682226896406,4.079856388471157e-05,0.000608296377507571,0.0,0.0001030963263351309,0.0007523621959171535,0.00017116269307683782,0.0003041481887537855,0.0004277292611261422,0.8294061291371166,1.3213296222807405
DOCK5,0.010800142539398313,0.008554098895322175,0.01738550292134194,0.014196278985944312,0.016083026908534453,0.011285432939869826,0.009677120717360245,0.015790890953643125,0.01368422992420214,0.7064428091225504,0.49986448565980285
DOCK6,0.0027137413994542383,0.0022167219712735534,0.004395431889582492,0.004232431002987561,0.0027492353690426706,0.003363501581171379,0.002465231685363896,0.004313931446285026,0.0030563684751070247,0.8072800113229122,0.310095245707785
DOCK7,0.005317836682071194,0.005072621443525824,0.012008947841129939,0.012873644297670198,0.00652943400143665,0.0064172069664191304,0.005195229062798509,0.012441296069400068,0.00647332048392789,1.259877520250984,0.31731857082065934
DOCK8,0.0,0.0,0.0003335818845864585,0.0,0.0,0.0,0.0,0.00016679094229322925,0.0,inf,0
DOCK9-AS2,2.7411529286635586e-05,0.00020399281942355785,0.0,0.0,0.0008247706108080626,0.0,0.00011570217435509672,0.0,0.0004123853054040313,inf,1.8335769490024456
DOCK9,0.005372659740489835,0.006500571179651959,0.012715356538838337,0.0092584428179188,0.009931612770305447,0.005421433470939423,0.005936615460070897,0.01098689967837857,0.007676523120622435,0.8880717672751218,0.37081236146419894
DOHH,0.00046599599791146253,0.00036718707502689626,0.0008437659430310784,0.0,0.0007560397264152883,0.00035405279817028013,0.0004165915364691794,0.0004218829715155392,0.0005550462622927842,0.018209327471119762,0.41397449330635827
DOK1,0.0005208190565233913,0.00010879617038072824,0.0005298065224278916,0.00035270258353976386,0.0004123853054040313,0.0005089508972446186,0.0003148076134520598,0.00044125455298382776,0.000460668101324325,0.4871407325107921,0.5492572708139014
DOK3,0.002138099284125631,1.3599521289529509e-05,7.848985516502015e-05,0.0002645269376548229,6.873088423400523e-05,0.0014825960919347579,0.0010758494027075802,0.0001715083964099215,0.0007756634880843815,-2.6491250315237136,-0.4719733456880148
DOK4,0.009045804666136045,0.006745362563863119,0.007515403633053433,0.011198307026877108,0.010343998074756864,0.008607908653804428,0.007895583614999582,0.009356855329965271,0.009475953364280646,0.24497783833332695,0.2632251892054863
DOK7,0.0012335188180918892,0.001985530110109335,0.0054158000081785465,0.004496957938600806,0.0026805044849674345,0.001858777190004587,0.001609524464100612,0.004956378973389676,0.002269640837486011,1.6226519973324522,0.49582950892241096
DOLK,0.0018365724624365297,0.0013735516510325094,0.002452807974298025,0.0021162155009833857,0.002989793463782304,0.0019915469894018815,0.0016050620567345194,0.0022845117376407054,0.0024906702265920927,0.5092567774762587,0.633904938835767
DOLPP1,0.006469120912728409,0.011695588316089515,0.013480632627074204,0.02283749228317892,0.012199731949551313,0.011683742337171692,0.009082354614408962,0.01815906245512656,0.011941737143361502,0.9995514467749627,0.3948744461329907
DONSON,0.003536087277666731,0.0026655061737796584,0.005651269573133115,0.0027334450234539585,0.005807759716265134,0.0017260073908297975,0.0031007967257231945,0.004192357298293536,0.0037668835535474656,0.4351227249406944,0.280732483186593
DOPEY1,0.0007126997615684978,0.00038078659630030274,0.0004905615947458173,8.817564588494096e-05,0.0004123853054040313,0.0006859772962185063,0.0005467431789344003,0.0002893686203153791,0.0005491813008112688,-0.9179548348399361,0.006419187104481228
DOPEY2,0.010361558072049182,0.010240439537094108,0.011459518855287712,0.014372630277203799,0.013127598888536228,0.007479365360707466,0.010300998804571644,0.012916074566245755,0.010303482124621847,0.3263834442973643,0.00034775673806368646
DOT1L,0.008442751021598117,0.006568568786825144,0.014932694947612853,0.005819592626874921,0.009656689234004505,0.006527848465916876,0.0075056599042116305,0.010376143787243887,0.00809226884996069,0.46721955141361426,0.10856533100356179
DPAGT1,0.005482305857327118,0.009084480226436101,0.01885718770728621,0.026629045064397693,0.01776693357393466,0.01619791551400964,0.00728339304188161,0.02274311638584195,0.016982424543972148,1.642747347591045,1.2213598379148485
DPCD,0.0015624571695701738,0.0022575205355774646,0.0020014913069498126,0.0016753372718138783,0.004467507476004186,0.0028766789847163294,0.0019099888525738193,0.0018384142893818453,0.0036720932303602573,-0.05510230143680713,0.9430384694731422
DPCR1,0.011841780653218245,0.00431104825124768,0.013676857264062231,0.01190371219446703,0.007972782571779684,0.013276979928604191,0.008076414452232963,0.01279028472926463,0.010624881250191938,0.6632615293984199,0.3956598654004513
DPEP1,0.00021929223425442722,0.00012239569167025774,0.0005298065224278916,0.0,0.0002061926526702618,0.0002212829988174867,0.00017084396296234247,0.0002649032612139458,0.00021373782574387424,0.6327863359900254,0.323162979329079
DPEP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DPF1,0.0,0.0,0.0,0.0,0.0,0.0005974640968428149,0.0,0.0,0.00029873204842140747,0,inf
DPF2,0.0041665524514139796,0.007262144373542408,0.016365134805590577,0.012168239130080276,0.005154816316756546,0.014449779822390275,0.005714348412478193,0.014266686967835427,0.00980229806957341,1.3199894414581808,0.7785310148179858
DPF3,5.482305857327117e-05,0.0,0.0,8.817564588494096e-05,0.0,0.0005753357969432659,2.7411529286635586e-05,4.408782294247048e-05,0.00028766789847163294,0.6855974201748171,3.391549513029776
DPH1,0.0,1.3599521289529509e-05,5.886739138087684e-05,0.0001763512917443622,0.0,0.00011064149940874335,6.799760644764754e-06,0.00011760934156261952,5.5320749704371675e-05,4.112374882344703,3.0242648392334477
DPH2,0.0050711329191873095,0.002488712396741683,0.011694988420242282,0.008641213297234608,0.006288875906379478,0.0035183996813582426,0.003779922657964496,0.010168100858738444,0.00490363779386886,1.427621625327998,0.3754957032421728
DPH3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DPH3,0.004331021628602778,0.0030462927707248827,0.005494289861266941,0.005731416982521163,0.007766589917966283,0.005200150471943932,0.0036886571996638303,0.005612853421894052,0.006483370194955107,0.6056386638496415,0.8136482315747975
DPH5,0.007044763028057017,0.008173312299989254,0.016580981905139527,0.012344590423891735,0.01237155916212094,0.011351817838678453,0.007609037664023136,0.014462786164515632,0.011861688500399696,0.9265595964028157,0.6405234820500563
DPH6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DPH6,0.0033716181024108075,0.001278355001957434,0.006416545661368983,0.008641213297234608,0.004398776590341257,0.0010179017944892373,0.0023249865521841207,0.007528879479301796,0.002708339192415247,1.6952127933987013,0.22018606172446514
DPH7,0.00578383268056252,0.001985530110109335,0.01008594639068215,0.005026011814931241,0.006460703115773722,0.00334137328305187,0.0038846813953359273,0.0075559791028066954,0.004901038199412796,0.959822431826853,0.3352911114534323
DPM1,0.009018393136926725,0.009288473046343351,0.014108551468849517,0.01692972400939827,0.02171895941540534,0.012259078135004976,0.009153433091635039,0.015519137739123893,0.01698901877520516,0.7616635539805747,0.8922176820366972
DPM2,0.011101669362633714,0.011885981614562127,0.022977905103947587,0.03139052993095583,0.025361696279331315,0.010112633046083746,0.011493825488597922,0.027184217517451707,0.01773716466270753,1.2419102516292093,0.6259163591447959
DPM3,0.010635673364142388,0.0075613338418798115,0.01326478552468056,0.01886958821835658,0.015326987182119165,0.011373946139023013,0.0090985036030111,0.01606718687151857,0.01335046666057109,0.8204161611515295,0.5531889764046083
DPP10,0.0,0.0,0.00011773478276175368,8.817564588494096e-05,0.0,0.0,0.0,0.00010295521432334732,0.0,inf,0
DPP3,0.01280118417747734,0.009043681662132189,0.01558023625194909,0.014901684153534234,0.017526375478877487,0.015379168416836305,0.010922432919804765,0.015240960202741662,0.016452771947856895,0.4806595521001095,0.5910364228814448
DPP4,0.01556974863535022,0.009342871132081897,0.006808994935345035,0.005643241335615433,0.016289219562347853,0.018919696398539108,0.012456309883716057,0.006226118135480234,0.01760445798044348,-1.0004718847047027,0.4990640682450903
